text,sentiment
"However, since the Olympics is going to be based in LOCATION1, house prices are going up",0
"I d say , if you have enough money , LOCATION1 is actually really lovely",0
I d suggest West London though - LOCATION1 or LOCATION2 are pretty economical,1
"I m not particularly familiar with what it would cost , but bear in mind that it would not be cheap LOCATION1 is a very mixed area in central London",0
I m not sure about the pubs or whether the people living there are mainly single or not though LOCATION1 is fine,1
I ve heard LOCATION1 in LOCATION2 is nt bad either,1
I ve heard LOCATION1 is a bit chavvy ( sorry if you are from there and it s not true,0
"I ve heard LOCATION1 is a good place to live , in terms of rent and low crime rates",1
I ve heard LOCATION1 is safe from a police officer but I have no idea how expensive it is,1
I LOVE LOCATION1,1
I Live in LOCATION1 which is close to the center of town and is very nice in my opinion,1
I agree LOCATION1 is a little better and easy to commute to LOCATION1,1
I agree LOCATION1 is good,1
I agree with other poster - LOCATION1 is a lovely part of town with gorgeous restaurants,1
I agree with the above answer in avoiding LOCATION1 areas,0
I also like LOCATION1,1
"I also think LOCATION2 and LOCATION1 are nice and safe , the latter a bit less expensive than S",1
I also went to see LOCATION1 but its a bit run down and doesnt look so nice either,1
I also went to see some flats in cheaper areas such as LOCATION1 and LOCATION2 - biggest dumps Ive ever seen and very ghettoy feel,0
I always sing the praises of the east - LOCATION1 is great,1
"I am currently living in LOCATION1 but need to buy a bigger house as my family is expanding, and I cant afford to buy in SN",0
I am no fan of LOCATION1,0
I am presuming that the LOCATION1 that you have mentioned is near The euston Overland Rail Station in Central London,1
"I am sure you will enjoy living in LOCATION1, I have lived here most of my adult life and think its a great place The borough of LOCATION1 is overall a nice, friendly area",1
"I am told LOCATION1 has the lowest Council Tax , but perhaps that means the services that council provide are not as good as other in other boroughs",0
I cant afford to live in somewhere like LOCATION1 but I dont wanna live in a dump like LOCATION2,0
I did live in LOCATION1 for a year or so and found it to be a very comfortable area,1
I did love LOCATION1 and would have stayed if Id been able to afford to rent there but some of the prices are just silly,0
"I do like LOCATION1, but it is definitely less safe than Kirby Street",0
I do nt know LOCATION2 but LOCATION1 has some very affordable properties if your renting or buying,1
"I do nt know about Clanricarde Gardens , but LOCATION1 is pretty safe , and it s easy to get to place via the tube",1
"I do nt know what your budget is , but LOCATION1 is my favourite place and if I could afford it , I would live there",0
I dont know LOCATION1 but I do know that its in zone 5 so that will cost you more in fares,0
I dont know much about LOCATION1 apart from there are a lot more tube stations there but I think the prices do reflect this,0
"I dont know what crime figures you were looking at, but overall crime is down in LOCATION1",1
I dont like LOCATION1 - Its always ramo,0
I dont live in LOCATION1 as I cant afford it,0
"I dont really know the areas, but I just read online that LOCATION1 and LOCATION2 are very bad and violent areas",0
"I enjoyed living in LOCATION1, its a proper mutli-cultural London suburb",1
I felt safest in LOCATION1 and LOCATION2,1
"I had a day trip to LOCATION1 last year, my partner and me did not see a black face all day -",0
"I have a friend who lived in LOCATION1 , and it was full of drug dealers, so stay away from Central LOCATION1",0
I have had a look on internet and it seems there are areas very unsafe there like LOCATION1,0
I have lived for 10 years in LOCATION1 and have never witnessed any trouble,1
I have lived in LOCATION1 for 25 years and its now one the most safest places to live,1
I have lived in LOCATION1 for the past six years and love it here,1
I have lived in LOCATION1 in the past and thats quite nice but no train links,0
I have lived in the LOCATION1 area for 5 years and had no troubles,1
I have lots of mates that live in LOCATION1 and they have cool bars and lots of cultural food (especially Indian),1
"I have met loads of people with dogs, every journey I made was filled with dogs- not the same in other areas I have lived in, Loads of areas have dogs, but all it takes is one annoying person to leave their dog outside for the LOCATION1 to be disruptive to everyone else",0
"I have never been back to LOCATION1, it is an absolutely horrible area, and I wont be returning in a hurry",0
I have no idea but this website will help you find your answers LOCATION1 has good access to London via trains and busses but be warned its not the safest of places so dont go round flashing ya cash or your mobile phones e,0
I have now moved to LOCATION1 and havent had any problems there either,1
I have told a couple of other people that the Boroughs of LOCATION1 and LOCATION2 are the best combination of cheap and safe,1
"I heard that LOCATION1 has AMAZING shops , especially for rockabillypunkindie pin-up type of things",1
"I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in LOCATION2",0
I heard that LOCATION1 was ok but the problem is that I can not find student hostels around there,1
I honestly have no fear of walking around the LOCATION1 on my own at any time,1
I hope you could tell me about areas at the outskirts of the London (LOCATION1 for example) quieter and less expensive,1
"I know people like LOCATION1, and I used to like going out there while I was at university",1
"I know someone else in LOCATION1, again one of the most expensive areas in London who was robbed at knife point walking the 2 blocks",0
"I know there are parts of LOCATION1 which are rumoured to be dodgy , but as I discovered , find a nice street and you will be fine London is safe as large cities go , but LOCATION2 is nt exactly the safest part of it ( then again , not the worst either )",0
"I like LOCATION2, LOCATION1",1
I like LOCATION1 and LOCATION2,1
I like LOCATION1 because its clean and not overly populated like the area I live in,1
I like LOCATION1 myself,1
I like leafy LOCATION1,1
"I like many places in London, I would choose somewhere like LOCATION1 or LOCATION2",1
"I like the LOCATION1 too view this page , maybe can help you: Good Lucky",1
I liv in tower hamlets in LOCATION1 which is a place where a lot of violence happens wiv gangs e,0
I live close to LOCATION1 and LOCATION2 and feel perfectly safe,1
I live here in sunny LOCATION1 where you do not really need a car for getting about,1
I live in LOCATION1 and I believe its got everything youre looking for,1
I live in LOCATION1 and I like it very much,1
I live in LOCATION1 and feel quite safe,1
I live in LOCATION1 and its great,1
"I live in LOCATION1 at the moment, which is lovely, and there are a lot of foreign people who choose to move here",1
I live in LOCATION1 but am preparing to move out reluctantly because it is so expensive,0
"I live in LOCATION1 in LOCATION2, and its pretty safe",1
I live in LOCATION1 in north it is quite brilliant that is where you want to be,1
"I live in LOCATION1 n its crazy crime Guns, knives, hoodies, chavs",0
I live in LOCATION1 where it is leafy and the streets around me are nice but 10 minutes walk away there is a huge estate full of drug dealers,0
"I live in LOCATION1 which I love which is not much more central, but is a hell of a lot busier with tourists",1
I live in LOCATION1 which is one of the cheapest parts of London - if not THE cheapest,1
I live in LOCATION1 which is the pits,0
"I live in LOCATION1, Herts and a one bed flat is around 700-800 a month,its a nice area too",1
"I live in LOCATION1, and I wouldnt advice you to consider it",0
"I live in LOCATION1, and is the best place in London as far as I am concerned",1
"I live in LOCATION1, and its great there",1
"I live in LOCATION1, which is considered bad, but the people that live there will not go into LOCATION2 at night y",0
"I live in LOCATION1, which is considered one of the better areas - and Ive been mugged twice",0
I live in London and am quite happy to walk around in LOCATION1 but I would be scared to walk around estates in LOCATION2,0
"I live in London, i hope you realise that LOCATION1 is one of the most run down areas of London and it is home to the most notorious estate in the UK",0
"I live on the edge of LOCATION1, so have great access to green spaces, outdoor swimming, localindependent shops and cafes, plus a generally nice, safe neighbourhood",1
"I live slightly further out in LOCATION1, SW London, which is also pretty lively, with a reasonable number of shops, and quite a few nice bars and restaurants, and is a bit cheaper",0
"I live slightly further out in LOCATION1, SW London, which is also pretty lively, with a reasonable number of shops, and quite a few nice bars and restaurants, and is a bit cheaper I think than some other areas",0
I lived and worked in a very poor area of London called LOCATION1 its fill of social problems,0
I lived in LOCATION1 all my life until a bit after my 22nd birthday with no incidents,1
I lived in LOCATION1 for 12 years and never felt unsafe,1
I lived in LOCATION1 for a couple of years and from there I was able to walk into Central London,1
"I lived in LOCATION1 for four years, and the worst thing about it was that the public transport sucks",0
I lived in LOCATION1 for over a yr and never had a problem,1
I lived in LOCATION1 for six years without any problems with crime,1
I lived in LOCATION1 for years and years and had no bother,1
I lived in London for 57 years and the only time I was attacked was in posh old LOCATION1,0
I lived on the border of LOCATION1 and LOCATION2 for years and never once witnessed or became the victim of any sort of crime,1
I lived on the border of LOCATION2 and LOCATION1 for almost 7 years and never had any problems,1
"I looked at all the options and opted for LOCATION1 in Kent in the end - mainly because its very green and rural, but its also one of the last stops for the fast coast trains before the get to London",1
I love LOCATION1,1
"I love LOCATION1, its such a great place to spend the day, wandering around the shops and stalls and in the end you will end up buying something",1
I love going to LOCATION1,1
I love it around LOCATION1,1
I love living near the LOCATION2 and LOCATION1,1
I love visiting LOCATION1 and I imagine it would be a great place to live,1
"I loved LOCATION1 when I lived there, good shops, restaurants and pubs Both LOCATION2 and LOCATION1 have excellent public transport",1
"I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to LOCATION2 Rd",1
I met quite often Spanish speaker in LOCATION1 area,1
"I must say though, if you want some really nice south of the Thames, check out LOCATION2 and LOCATION1",1
I now live in LOCATION1 and much prefer it,1
I now live in LOCATION1 and much prefer it At the moment I live in LOCATION1,1
I now live in LOCATION1 with a lovely set of neighbours from all sorts of ethnic backgrounds,1
I only lived in LOCATION1 for a month but really liked the area,1
I particularly like LOCATION1,1
I personally would never live in LOCATION2 or LOCATION1 because they are too dirty,0
"I prefer Gravadlax Assuming you want to keep kosher , LOCATION1 is the place to go for the top restaurants",1
I rather like LOCATION1,1
I really do nt think that LOCATION1 is a good comparison though LOCATION1 s a great place to live,1
I really enjoyed living in LOCATION1 and LOCATION2,1
"I really like LOCATION1 and that kind of area, but its very expensive",0
I really only know to stay away from LOCATION1 and LOCATION2,0
I reccomend that you look for somewhere in LOCATION2 or in LOCATION1,1
I recently moved to LOCATION1 in West London and the rent is not that high,1
I rent a decent large 2 bed flat in LOCATION1 for a decent price,1
"I say LOCATION1 is nt the best place but , LOCATION2 is a very nice quite area",0
"I should also have mentioned that from December, South East trains will be running very fast services from LOCATION1 into St Pancras International",1
"I spent 18 months living in LOCATION1, it wasnt the safest of areas",0
"I spent over four years studying, living and working in LOCATION1 and loved every minute",1
I stayed at the one in LOCATION1 because it was on the tube line from LOCATION2,1
I think LOCATION1 or even LOCATION2 are much better,1
I think LOCATION1s not that bad an area its probably less rough than LOCATION1,1
I think LOCATION1LOCATION2 is a great area,1
I think LOCATION2 is better but then Im prejudiced LOCATION1 is one of the most expensive areas in London,0
I think LOCATION2s an ok place too LOCATION1 is nicest of those areas,1
I think pretty much most places in LOCATION1 are safe although LOCATION2 is sometimes a bit dodgy,0
I think that great care has been taken in LOCATION1 to preserve parks and green areas,1
I think the LOCATION2LOCATION1 area would be absolutely perfect for you,1
I think the best area in London to live for being both cheap and safe is LOCATION1,1
I think this is influenced by big swathes of northwest LOCATION1 (covered by SM1) being endless utilitarian residential streets with precious few green spaces nor natural features to enhance the landscape,0
I think youll find LOCATION1 has a lot more crimes than LOCATION2,0
I used to live in LOCATION1 and I liked it,1
"I used to live in LOCATION1 and LOCATION2, I had no problems",1
I used to live in LOCATION1 which also has a bad reputation but I never had any trouble despite coming home alone very late at night (1-2am),1
"I used to live just up the road in LOCATION1, but couldnt afford to buy, so now live further to the North of London",0
"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever",1
"I usually stay in LOCATION1 when visiting London), but extremely expensive",0
"I was always up in the LOCATION1 area, going to pubs, shopping, walking around and just having fun",1
I was in LOCATION1 this weekend and parts around there are gorgeous,1
I was in the LOCATION1LOCATION2 area this summer and I thought it looked like a perfect place to live,1
I was not to keen on LOCATION1 at all,0
I was told LOCATION1 was good,1
"I work in the LOCATION1 area, which is out of my price range, so have considered Clapton",0
I would definitely recommend LOCATION1,1
"I would feel less safe walking around LOCATION1 at night than I do elsewhere in LB of LOCATION2, relatively-speaking",0
I would go for LOCATION1 myself though if you can afford it,0
"I would have said LOCATION2 and LOCATION1 are obviously very nice, but hardly affordable",0
I would like to live in LOCATION1 and LOCATION2,1
I would look at LOCATION1,1
I would nt say LOCATION1 is dangerous exactly but it definitely has higher crime rates than many other areas,0
"I would nt want to live in either , but LOCATION1 has some nice houses being build along the canal and the Olympics will force the council to improve matters further",1
I would not feel safe walking at night in LOCATION1,0
I would pick LOCATION1,1
I would prob have to say that LOCATION1 is nicer - LOCATION2 is too boxy,1
I would put in a good word for LOCATION1 though,1
I would recommend LOCATION2 or LOCATION1,1
"I would recommend a suburb called LOCATION1, as it has a Thames link Line and a large underground station making transport very convenient",1
I would recommend either LOCATION1 or LOCATION2 as an alternative,1
"I would say , LOCATION1 is an affordable area where you can grab a 3 bed flat for under 250k",1
I would say LOCATION1 ( brondesbury park ) is definitely an ideal place,1
I would say LOCATION1 but its so expensive,0
"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive",0
I would say somewhere like LOCATION1 or LOCATION2,1
I would suggest LOCATION1,1
"I would suggest LOCATION1, West London",1
"I would suggest LOCATION2, LOCATION1",1
I would suggest living in LOCATION1 itself which is a very pleasant area,1
"I would suggest that you consider smaller cities like LOCATION1, i looked at some pictures and i think its gorgeous:)",1
I would suggest the best place to live is LOCATION1 in south London,1
I would try and avoid living in LOCATION2 or LOCATION1 as they are close to a LOT of council estates and both generally,0
I wouldnt live in LOCATION1,0
"I wouldnt live in LOCATION1, if I could avoid it",0
I wouldnt want to live in a council estate in LOCATION1,0
"Ive been only in the west part and I read that LOCATION2LOCATION1 is becoming popular and trendy among youths, isnt it",1
"ID go for LOCATION1, if I were YOU",1
Id avoid LOCATION1 and LOCATION2 - theyre not too nice,0
Id avoid nearby LOCATION1 though,0
Id certainly prefer LOCATION1 to LOCATION1,1
Id go for very central - LOCATION2 or LOCATION1,1
Id prefer to stay as close as possible to the major LOCATION1 hub,1
Id rather live in LOCATION1,1
Id rather live in LOCATION1,1
"Id recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there",1
"Id recommend LOCATION1 in particular, which is near LOCATION1 and feels very safe",1
"Id recommend LOCATION1, LOCATION2",1
Id say LOCATION1 or LOCATION2 would be the best areas within easy reach,1
Id stay away from LOCATION1 at all costs as the transport is rubbish,0
Id suggest looking at LOCATION2 or LOCATION1 Good website is gumtree,1
"Ill go to LOCATION1, particularly LOCATION2",1
Im a fan of LOCATION1 though,1
"Im in touch with a very nice family, but they live in LOCATION1 and this is the zone 4 of the London",0
"Im living in LOCATION1 at the moment and am extremely unhappy , the area is a bit scary at night and need to move asap",0
"Im living in LOCATION1 right now with my brother, and sister its pretty nice",1
"Im living in LOCATION1, yeah its a safe area, calm enough but as everywhere, might happen to run into bad people",1
"Im mounique Im 14 and live in LOCATION1 in London, It is a deprived area and high in crime, there is massive gangs around who cause trouble",0
Im ready to get on the property ladder and LOCATION1 is out of my budget,0
"Im sorry my dear but if you want more affordable than the areas you have mentioned, you are looking at areas like LOCATION1",0
Im used to living in bad areas and to move to LOCATION1 was just amazing,1
"Ive always found LOCATION1 to feel quite safe, but up nearer LOCATION2 it can feel a bit less secure",0
"Ive always liked LOCATION1 and LOCATION2 meself, hon",1
Ive always loved the area around LOCATION1,1
Ive had some recommendations that I stay along bayswater Road around the LOCATION1 Station as it is nicer and safer,1
Ive heard from a few ex work mates the council areas in LOCATION1 are not very nice but its not personal experience though,0
Ive heard that LOCATION2 and LOCATION1 are dangerous,0
Ive learned that LOCATION1 is home to luxiury and wealth,0
"Ive lived in LOCATION1 all my life, and havent had many problems LOCATION1 has changed so much",1
Ive spent a lot of time in LOCATION1 and can confirm its generally quite a deprived area and certainly not that safe after dark,0
"IF money was no option, AND if i could have a house in this particular place, then i would say LOCATION1",0
"Id love to live in the LOCATION1 area, it looks so nice and clean and transport is great in there",1
"If I could afford to buy there, I would LOCATION1 is one of the most expensive areas in London and there arent a lot of single people",0
If I had a few million spare Id love to buy a house in LOCATION1,0
If I wanted to be near the centre I would go for LOCATION1 (so East),1
"If I were personally buying a property in London, I would probably go for LOCATION1 as it is a great area, always in demand",1
If anyone offered me a place on The LOCATION1 Id jump at it,1
If i had to choose between the two i would definitely go for LOCATION1 though,1
"If it is just the lifestyle you want and you can afford it , LOCATION1 is very popular with the young trendy after work crowd ( mainly media types ) with lots of nice bars and restaurants and organic bakeries and the like",1
If it is nt too expensive LOCATION1 would be a good bet as well,1
"If not central, LOCATION1 if youre rich",0
"If so, take the DLR to LOCATION1 and enjoy the big shopping mall there",1
"If you re a young male drug-dealer who takes part in the occasional heist , then yes , LOCATION1 could be dangerous for you",0
"If you are an average person, you wont be able to afford to live right near LOCATION2 or LOCATION1",0
"If you are at the end adjoining LOCATION2 and LOCATION1, you should be all right",1
"If you are interested in the monarchy and the trappings of power , LOCATION1 is the place for you",0
"If you are looking for somewhere a bit quieter, then try LOCATION1, or somewhere like that",1
If you are not bothered about having a traintube station you could try LOCATION1,0
If you are not planning on going out that much in the evenings LOCATION1 would be ok,0
If you are on the main LOCATION1 then it may be noisy,0
"If you are rich, you might live in LOCATION1",0
"If you are thinking north, then perhaps look at LOCATION1",1
If you are young and want a nightlife and lively area then LOCATION1 is good,1
"If you can afford more, then move somewhere better (LOCATION1 or LOCATION2)",0
If you can afford to live in LOCATION1 then go for it,0
If you come to London the majority of Tourist Attractions are based in LOCATION1 too,1
"If you consider living with the Bengals and Asian, then LOCATION1 is good;",1
"If you dont have a lot of budget, you could flat share in LOCATION1 as it is quite expensive",0
"If you end up down there, be sure to check out LOCATION1 Market if you like vintage and small designers and handmade stuff, especially clothes",1
If you go a little further west to LOCATION1 or LOCATION2 you will still be near the central area and presumably pay a litlle less chk out berlin,1
If you go by tube then West LOCATION1 is nice,1
If you have a little more money look at LOCATION1 or LOCATION2,0
"If you have loads of money , LOCATION1 is beautiful but expensive It depends what your budget is , LOCATION1 one of the poshest",0
"If you like London living and want to be near the centre of London , then LOCATION1 is a good choice",1
"If you look at the map above, LOCATION1 is generally cheaper to live than LOCATION1",1
If you must live in London I would suggest LOCATION1 - it has far more life and,1
If you need to commute to London on a daily basis then LOCATION1 is at the end of the District Line and is a decent area,1
If you really want action you could even live in LOCATION1 for that kind of money,0
If you scoot across a little way to LOCATION1 its nice but LOCATION2 itself is pretty rough,0
If you want a bit better quality of life consider LOCATION1 and LOCATION2 being the nicest in my opinion,1
"If you want a nice peaceful area to live in, I would suggest LOCATION1",1
If you want a place near the centre thats fairly cheap: try LOCATION1,1
"If you want a proper genuine street market, visit LOCATION1 market near Ladbroke Grove on Saturday",1
If you want cheaper head more over towards LOCATION2 or LOCATION1 is cheaper again and would be more convenient travel-wise for the London,1
If you want lots of clubsbars in one place then I would suggest LOCATION1,1
"If you want posh and near LOCATION2, than go for LOCATION1",0
If you want slightly nicer look at homes in LOCATION1,1
"If you want something cheaper then look at the LOCATION2, LOCATION1",1
If you want somewhere more funkier and trendier - what about LOCATION1,1
If you want to take risks walk around LOCATION1(istan) E,0
"If you were to go out to somewhere like LOCATION1, then you would have a very long commute to the London",0
"If youre interested in music, journalism, and nightlife then somewhere like LOCATION1 or LOCATION2 is the place for you",1
If youre looking at buying a flat in LOCATION1 you will have to bring a lot of money,0
"If your budget wont stretch to those, you could try a bit further down the road in LOCATION1",1
If your poor you cant live in LOCATION1 without paying a hell of a lot for one tiny bedroom,0
"In LOCATION1 youve got the big three: the VandA, the Natural History Museum, and the Science Museum",1
In LOCATION2 LOCATION1 has some nice streets,1
"In West London the areas of LOCATION2 and LOCATION1 are very nicelots of green space, nice housing, good transportation links, but its expensive",0
"In contrast, LOCATION1 is lovely - leafy, EXTREMELY highly sought after - house prices through the roof",0
In fact I cant think of any where better fo you lo live then LOCATION1,1
In fact Ive never once even seen a fight on the streets in LOCATION1 and I go out all the time during the week,1
In fact LOCATION1 and LOCATION2 are two of the cheapest London boroughs there are,1
"In fact the only people I know who have been mugged have been two people living in LOCATION1, one of the most expensive areas of London, and LOCATION2, another ridiculously expensive area",0
"In general , LOCATION1 is a good choice , do some more research and you might be able to find a good house share or a 1 bed flat too for a decent rental price",1
"In living and working in the LOCATION1 I can say im pretty happy with where i live, however i do live right on the river",1
In my first year I lived in LOCATION2LOCATION1 - it is definitely a safe and central area and relatively affordable,1
Inner suburbs like LOCATION1 and LOCATION2 are also worth considering especially if you plan to go out at night and want a taxi ride home that wo nt cost a fortune,1
Is it because LOCATION1 is a poor and more multicultural area,0
"It s a very nice locale , pretty much matches the description of what you are looking for , and you can probably find a place round there that is suitably expensive LOCATION1 is okay",1
It s actually quite good LOCATION1 is a very very desirable area - amazing that you can afford to live there as a student,0
It s similar to LB LOCATION2 on the opposite side To be honest LOCATION1 is nt the safest place in the world but it does nt get any nicer down South,0
"It s true there are more upmarket areas of London , but for me the LOCATION1 has the right mix of the rough and the smooth",1
"It also depends on how far you need to travel for work , not that that s much of an issue in London LOCATION1 is undoubtedly the nicest area , but im prob a bit biased",1
"It boosts exciting things like Royal observatory , rolling slopes , tennis courts , deer enclosure etc If you like parks and you are fond of recreation then LOCATION1 is definitely the right place to be",1
"It depends what you mean by bad , even LOCATION2 and LOCATION1 have areas I am wary of at night for safety reasons",0
It does nt matter which side LOCATION1 is safe i go to school there and ive never had a problem in LOCATION1,1
"It has a large Jewish community going up towards LOCATION1, so plenty of matzos, salt beef and bagels",1
It has mainly Muslim immigrants in LOCATION1 now i live there,1
"It is OK To be honest, LOCATION1 has got a lot better than it used to be - really cleaned up its act",1
It is a very big place and LOCATION1 costs more than LOCATION1,0
"It works LOCATION1 has great bars , shops , cafes , restaurants etc and is a really easy commute to most places in Central London",1
Its also got excellent transport infrastructure connecting LOCATION1 to central London,1
Its close to everything and 5 different tube lines converge at LOCATION1 station,1
Its shopping area LOCATION1 is full of interesting shops and restaurants,1
Just going for walks around the lake in LOCATION2 and the LOCATION1 made me think that it is a perfect place for me to live,1
Just living in LOCATION1 does not mean you will automatically become a victim of crime,1
"Just looking briefly, it shows me that the closer to the centre, the more dangerous the area, with LOCATION1 having the most crime",0
Just stay away from LOCATION1LOCATION2 Lane,0
Just stay away from LOCATION1LOCATION2,0
Just stay away from LOCATION2 and LOCATION1 - gang and crime capitals,0
Know people in LOCATION1s affordable and decent and close to decent places,1
LB LOCATION1 is closer to the centre,1
LOCATION1 has a lot of Market stalls selling alternativepunkgoth stuff,1
"LOCATION1 Just saying, its too expensive",0
"LOCATION1 Relatively safe, pleasant, close to the country and a large forest called LOCATION2",1
LOCATION1 and LOCATION2 are lovely,1
"LOCATION1 at dark nights, is not safe",0
LOCATION1 by comparison with other Surrey postcode options is the most affordable,1
LOCATION1 has lots of nice shops and restaurants,1
"LOCATION1 has no soul, no proper shops",0
LOCATION1 is also an area you might be lucky enough to find a two or two and a half bedroom flat in your price range,1
LOCATION1 is getting better,1
LOCATION1 is nothing special,0
"LOCATION1 offer the best in terms of value for money, LOCATION2 is very expensive",0
"LOCATION1 tube station can be bad, had a friend stabbed there",0
"LOCATION1 ( BR3 ) is a very nice suburb , mostly very safe and clean , nice park , good train links , you might well find something in that price range",1
LOCATION1 ( SW18 ) is another OK area b,1
"LOCATION1 ( SW4 ) has a very good range of restaurants , 3 tube stations , good rail and bus links and lots of pubs",1
LOCATION1 ( mainly E14 ) is smart and comfortable but a long way from everywhere and totally dead at night,0
"LOCATION1 ( n1 n2 ) is a nice area with easy links to get into Central London , its not too expensive either",1
LOCATION1 ( where I grew up ) is an okay place to live as its got a large portugese community,1
LOCATION1 (: i love it,1
"LOCATION1 (Location- South West) - expensive area LOCATION2 (Location- Central) - Beautiful, expensive suburb",0
LOCATION1 (Location- West) - A fair way to Central London but a nice suburb with bars and pubs,0
"LOCATION1 (Location-North West) - Quiet, cheap LOCATION2 Broadway (Location- West) - A fair way to Central London but a nice suburb with bars and pubs",0
"LOCATION1 (Location-South West) - Fairly central suburb, with the O2 Shopping Centre",1
"LOCATION1 , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit",1
"LOCATION1 , a lively area for going out and shopping is just a 10 minute bus ride away",1
"LOCATION1 , as generally the cheapest part of London in which to live , has been the landing place for most of the immigatrion into the UK since records began",1
"LOCATION1 , especially near the High St is a posh place to live",0
"LOCATION1 , for example , is a trendy , up-and-coming area - but you may not like it",1
"LOCATION1 , has a bad reputation but they are developing this area and it s looking great",1
"LOCATION1 , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill",1
LOCATION1 - A very notorious area,0
"LOCATION1 - Another up and coming area, pretty central, some crime but not too bad",1
"LOCATION1 - Bit alternative, big rock and jazz influence, it where Amy Winehouse lived , might find an okay flat, very central",1
"LOCATION1 - Good shops, some nice restaurantsbars, a little out of central London but very easy to get to most places on the Central Line or by bus",1
LOCATION1 - Nice family neighbourhood,1
"LOCATION1 - Up and coming, popular with young professionals",1
"LOCATION1 - bit further out, good neighbourhood, good schools",0
LOCATION1 - boring area,0
LOCATION1 - great rides and its easy to get to by train,1
LOCATION1 - posh and expensive,0
LOCATION1 - wildly overpriced but cool,0
"LOCATION1 LOCATION2 area is lovely, my brother lives there with his wife and two young children and theyre very happy",1
LOCATION1 AND LOCATION2 IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING,1
LOCATION1 Council is usually very good and very helpful,1
"LOCATION1 London Farm has an award-winning cafe, as well as pigs, goats, sheep, and more",1
"LOCATION1 London Farm has donkey rides, pony-care classes, and milking demonstrations, all available on request, as well as a range of talks on the farm and lots of hands-on-work with the animals",1
"LOCATION1 Market is an amazing alternative street fashion, novelty and multi-cultural street market which is colourful, full of street art, canals with narrow boats, vintage, punk, one-off boutiques, antiques and music",1
LOCATION1 Market is pretty much all tourists,1
"LOCATION1 Road has plenty of restaurants and coffee shops, many of which are Israeli",1
"LOCATION1 SE10 ,FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY",1
LOCATION1 Station is connected to both London Bridge Railway Station and victoria Stations,1
LOCATION1 Village is easily walkable and extremely pleasant (but probably a bit pricey for accommodation) its literally like a country village on your doorstep in Inner London,0
"LOCATION1 Village is gorgeous and expensive, parts almost feel rural",0
LOCATION1 Village near the common is far nicer if you can afford it,0
"LOCATION1 a decent neighbourhood with plenty of great bars , a famous market (Portobello) and enough restaurants, shops and transport options to keep you happy",1
LOCATION1 a generally a very safe area so there is no need to be scared of travelling alone,1
"LOCATION1 again, good transport but depending where you go you could have Spurs fans in the area",1
LOCATION1 aint cheap though,0
LOCATION1 also has a lot of cheap nice flats hope dis helps,1
"LOCATION1 also has cool , unique shops : you can easily spend a day eating , shopping , then clubbing there",1
LOCATION1 also has good transport links into the centre of town with the district line and a good overland rail service,1
LOCATION1 also has some good restaurants,1
"LOCATION1 and LOCATION2 ( where I live ) is a really posh area , there s even a TV show on it",0
LOCATION1 and LOCATION2 are a bit further out which has advantages but it does take longer to get anywhere,0
"LOCATION1 and LOCATION2 are also very , very nice",1
LOCATION1 and LOCATION2 are both in Zone 2 and within easy reach of central London by TubeTrainBus,1
LOCATION1 and LOCATION2 are considered safe but there isnt much to do in either of them,1
LOCATION1 and LOCATION2 are good,1
"LOCATION1 and LOCATION2 are good if you want more of a London vibe , though they are slightly more dangerous",0
"LOCATION1 and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol",0
LOCATION1 and LOCATION2 are known as the Jewish Areas of London in North London,1
LOCATION1 and LOCATION2 are nice,1
LOCATION1 and LOCATION2 are probably your best bet,1
LOCATION1 and LOCATION2 are probably your best bet,1
LOCATION1 and LOCATION2 are quiet,1
"LOCATION1 and LOCATION2 are residential , but further out",0
LOCATION1 and LOCATION2 are safe enough just avoid walking around at night alone I did my PGCE at Goldsmiths,1
LOCATION1 and LOCATION2 are the arty areas with lots of bands and night clubs,1
"LOCATION1 and LOCATION2 are the less affluent areas , and are actually where you might find some racism",0
LOCATION1 and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife,1
LOCATION1 and LOCATION2 both gorgeous places to be in because they are affluent areas,0
LOCATION1 and LOCATION2 dont have tubes but are well connected,1
LOCATION1 and LOCATION2 happen to be two of my most favourite places in London,1
"LOCATION1 and LOCATION2, feels unsafe and people look a bit scary and dodgy",0
LOCATION1 and all nearby areas are very nice too,1
LOCATION1 and the surrounding area are the Muslim areas,1
"LOCATION1 and the surrounding area is becoming more popular, but I still wouldnt choose to live there",0
"LOCATION1 and the surrounding areas are beautiful with lots of country pubs, village greens and historic National trust houses and castles to visit",1
LOCATION1 area is probably my favorite part of the area as it has a village like setting,1
