text,sentiment
"['baker', 'st', 'tri', 'location1', 'borough', 'north', 'baker', 'st', 'cheaper', 'easier', 'get']",Positive
"['short', 'commut', 'could', 'tri', 'somewher', 'around', 'location1', 'nice', 'popular', 'commut']",Positive
"['afford', 'tri', 'location2', 'location1']",Positive
"['let', 'location1', 'might', 'everyon', 'cup', 'tea', 'due', 'mani', 'factor', 'crime', 'rate', 'kind', 'neighbour', 'get', 'ect']",Negative
"['exampl', 'use', 'live', 'location1', 'se1', 'fashion', 'london', 'pad', 'trendi', 'type', 'also', 'rough', 'dodgi', 'hous', 'estat']",Negative
"['exampl', 'lot', 'peopl', 'live', 'location1', 'location2', 'great', 'bar', 'restaur', 'quit', 'trendi']",Positive
"['exampl', 'mani', 'immigr', 'live', 'around', 'location1', 'london', 'borough', 'location2']",Positive
"['instanc', 'price', 'around', 'location1', 'alreadi', 'increas', 'signific', 'due', 'olymp', 'redevelop', 'done']",Negative
"['museum', 'location1']",Positive
"['safe', 'head', 'location1', 'location2', 'fist', 'cash']",Negative
"['part', 'location1', 'nice', 'area']",Positive
"['valu', 'money', 'good', 'transport', 'link', 'great', 'amen', 'would', 'recommend', 'location1', 'sw', 'location2', 'nw']",Positive
"['foreign', 'find', 'multipl', 'reason', 'choos', 'location1', 'settl']",Positive
"['forget', 'location1', 'whole', 'location2']",Negative
"['forget', 'location1', 'residenti', 'place', 'high', 'expens', 'central', 'even', 'nice', 'area']",Negative
"['forget', 'location1', 'unless', 'lot', 'money', 'speak', 'hewbrew']",Negative
"['forget', 'location1', 'unless', 'want', 'live', 'area', 'rife', 'gang', 'drug', 'cultur']",Negative
"['frank', 'im', 'fan', 'location1', 'though', 'location2', 'alway', 'good', 'option', 'excel', 'local', 'school', 'wonder', 'shop']",Negative
"['freddi', 'davi', 'comedian', 'actor', 'born', 'location1', '1937', 'david', 'bowi', 'born', 'stansfield', 'road', 'location1']",Positive
"['location1', 'london', '10', 'minut', 'train']",Positive
"['location1', 'centr', 'london', '45', 'minut', 'train']",Positive
"['location2', 'location1', 'central', 'line', 'whisk', 'straight', 'chanceri', 'lane', 'around', '3040', 'minut']",Positive
"['tudor', 'period', 'onward', 'location1', 'becam', 'popular', 'recreat', 'leisur', 'destin', 'wealthi', 'london']",Positive
"['list', 'mayb', 'location1', 'would', 'good']",Positive
"['map', 'see', 'location1', 'danger', 'borough', 'even', 'though', 'contain', 'major', 'tourist', 'attract', 'buckingham', 'palac', 'hous', 'parliament', 'famous', 'shop', 'road', 'oxford', 'regent', 'street']",Negative
"['location1', 'location2', 'quit', 'live']",Positive
"['centr', 'location1', 'pretti', 'decent', 'place', 'would', 'advis', 'stay', 'clear', 'location2']",Negative
"['general', 'location1', 'best', 'bet', 'realli', 'depend', 'budget']",Positive
"['general', 'would', 'recommend', 'location1', 'unless', 'realli', 'big', 'budget']",Negative
"['general', 'location1', 'cheapest', 'rentbuy', 'properti']",Positive
"['give', 'location1', 'wide', 'berth', 'might', 'best', 'cours', 'action']",Positive
"['go', 'toward', 'location1', 'thing', 'get', 'bit', 'dodgier', 'still', 'hard', 'terribl']",Negative
"['go', 'reki', 'see', 'feel', 'work', 'location1', 'mani', 'time']",Negative
"['go', 'location1', 'location2']",Positive
"['go', 'location1', 'sunday', 'go', 'elabor', 'one', 'see']",Negative
"['go', 'location1', 'station', 'wait', 'rasta', 'offer', 'skunk']",Negative
"['go', 'location1', 'uniqu', 'night', 'load', 'club', 'bar', 'go', 'parti']",Positive
"['good', 'luck', 'work', 'extens', 'around', 'london', 'would', 'agre', 'location1', 'would', 'first', 'choic', 'live']",Negative
"['good', 'tesco', 'supermarket', 'behind', 'location1', 'got', 'bit', 'noisi', 'ash']",Negative
"['good', 'luck', 'like', 'location1', 'good', 'locationsurround', 'good', 'shop']",Positive
"['good', 'luck', 'would', 'suggest', 'look', 'location1', 'location2']",Positive
"['good', 'luck', 'location1', 'quit', 'nice', 'area', 'work']",Positive
"['good', 'luck', 'god', 'bless', 'location1', 'restaur', 'cafe', 'urban', 'town', 'feel', 'three', 'close']",Positive
"['good', 'shop', 'near', 'location1', 'easi', 'access', 'location2']",Positive
"['good', 'transport', 'buse', 'tofrom', 'location2', 'location1', 'bad', 'bit', 'rough', 'rundown', 'part']",Negative
"['goth', 'punk', 'rock', 'pub', 'countless', 'music', 'venu', 'load', 'food', '188', 'location1']",Positive
"['great', 'agre', 'daniel', 'site', 'might', 'use', 'think', 'location2', 'get', 'raw', 'deal', 'close', 'dodgi', 'area', 'like', 'location1', 'well', 'known', 'area', 'actual', 'alright', 'bit', 'hidden', 'gem', 'fact']",Negative
"['great', 'locat', 'location1']",Positive
"['great', 'place', 'location2', 'location1']",Positive
"['harrod', 'location1', 'store', 'boast', 'get', 'anyth', 'want']",Positive
"['look', 'websit', 'might', 'help', 'location1', 'north', 'west', 'good', 'transport', 'typic', 'mix', 'peopl', 'london', 'live', 'left', 'london', 'map', 'read']",Positive
"['born', 'location1', 'appreci', 'reluct']",Negative
"['live', 'location1', 'think', 'youll', 'need', 'stay', 'away', 'dodgier', 'part', 'crime', 'prob', 'rife']",Negative
"['said', 'though', 'location1', 'love', 'live', 'location2', 'also', 'realli', 'nice']",Positive
"['good', 'guid', 'walk', 'inform', 'free', 'articl', 'histori', 'read', 'location1', 'still', 'charm', 'katherin', 'parr', 'live', 'husband', 'thoma', 'seymour', 'play', 'young', 'princess', 'elizabeth']",Positive
"['one', 'side', 'dual', 'carriageway', 'side', 'look', 'much', 'differ', 'normal', 'location1', 'nightmar', 'time']",Negative
"['location1', 'sizeabl', 'shop', 'area', 'vue', 'cinema', 'regular', 'departmentchain', 'store', 'stack', 'bar', 'restaur', 'also', 'lot', 'green', 'space', 'around', 'enjoy', 'kind', 'weather', 'today']",Positive
"['hi', 'live', 'south', 'london', 'location1', 'nearest', 'tube', 'station']",Positive
"['hi', 'base', 'apart', 'location1', 'month', 'troubl', 'conveni', 'locat']",Positive
"['highstreet', 'well', 'location1', 'defiant', 'best', 'high', 'street', 'shop', 'rearur', 'much']",Positive
"['histor', 'im', 'afraid', 'area', 'close', 'proxim', 'location1', 'dont', 'come', 'cheap']",Negative
"['hope', 'help', 'location1', 'nice', 'area', 'sort', 'thing']",Positive
"['hope', 'help', 'live', 'edg', 'location1', 'think', 'great', 'area', 'live']",Positive
"['hope', 'help', 'without', 'doubt', 'location1rlocation2', 'se16', 'south', 'river', 'best', 'place', 'live']",Positive
"['pretenti', '1', 'bed', 'apart', 'location1', 'view', 'railway', 'track']",Negative
"['howev', 'location1', 'abit', 'rough']",Negative
"['howev', 'location1', 'realli', 'nice', 'borough']",Positive
"['howev', 'location1', 'best', 'place', 'live']",Negative
"['howev', 'probabl', 'quit', 'expens', 'next', 'location1']",Negative
"['howev', 'mani', 'peopl', 'exager', 'like', 'location1', 'use', 'live', 'went', 'everynight', 'dark', 'come', 'back', 'work', 'byh', 'absolout', 'fine']",Positive
"['howev', 'boyfriend', 'live', 'location1', 'seem', 'like', 'love', 'place', 'live']",Positive
"['howev', 'perhap', 'would', 'feel', 'location1', 'location2', 'appropri']",Positive
"['howev', 'location1', 'far', 'away', 'central', 'london', 'compar', 'location2', 'lsb']",Negative
"['howev', 'location1', 'general', 'cheaper', 'location1', 'less', 'tube', 'station']",Negative
"['howev', 'location1', 'safe', 'peac', 'nearbi', 'osterley', 'park', 'attract']",Positive
"['howev', 'part', 'location1', 'quit', 'pricey', 'warn']",Negative
"['howev', 'live', 'location1', 'place', 'feel', 'safe', 'use', 'station']",Negative
"['howev', 'sinc', 'olymp', 'go', 'base', 'location1', 'hous', 'price', 'go']",Negative
"['say', 'enough', 'money', 'location1', 'actual', 'realli', 'love']",Negative
"['suggest', 'west', 'london', 'though', 'location1', 'location2', 'pretti', 'econom']",Positive
"['particular', 'familiar', 'would', 'cost', 'bear', 'mind', 'would', 'cheap', 'location1', 'mix', 'area', 'central', 'london']",Negative
"['sure', 'pub', 'whether', 'peopl', 'live', 'main', 'singl', 'though', 'location1', 'fine']",Positive
"['heard', 'location1', 'location2', 'nt', 'bad', 'either']",Positive
"['heard', 'location1', 'bit', 'chavvi', 'sorri', 'true']",Negative
"['heard', 'location1', 'good', 'place', 'live', 'term', 'rent', 'low', 'crime', 'rate']",Positive
"['heard', 'location1', 'safe', 'polic', 'offic', 'idea', 'expens']",Positive
"['love', 'location1']",Positive
"['live', 'location1', 'close', 'center', 'town', 'nice', 'opinion']",Positive
"['agre', 'location1', 'littl', 'better', 'easi', 'commut', 'location1']",Positive
"['agre', 'location1', 'good']",Positive
"['agre', 'poster', 'location1', 'love', 'part', 'town', 'gorgeous', 'restaur']",Positive
"['agre', 'answer', 'avoid', 'location1', 'area']",Negative
"['also', 'like', 'location1']",Positive
"['also', 'think', 'location2', 'location1', 'nice', 'safe', 'latter', 'bit', 'less', 'expens']",Positive
"['also', 'went', 'see', 'location1', 'bit', 'run', 'doesnt', 'look', 'nice', 'either']",Positive
"['also', 'went', 'see', 'flat', 'cheaper', 'area', 'location1', 'location2', 'biggest', 'dump', 'ive', 'ever', 'seen', 'ghettoy', 'feel']",Negative
"['alway', 'sing', 'prais', 'east', 'location1', 'great']",Positive
"['current', 'live', 'location1', 'need', 'buy', 'bigger', 'hous', 'famili', 'expand', 'cant', 'afford', 'buy', 'sn']",Negative
"['fan', 'location1']",Negative
"['presum', 'location1', 'mention', 'near', 'euston', 'overland', 'rail', 'station', 'central', 'london']",Positive
"['sure', 'enjoy', 'live', 'location1', 'live', 'adult', 'life', 'think', 'great', 'place', 'borough', 'location1', 'overal', 'nice', 'friend', 'area']",Positive
"['told', 'location1', 'lowest', 'council', 'tax', 'perhap', 'mean', 'servic', 'council', 'provid', 'good', 'borough']",Negative
"['cant', 'afford', 'live', 'somewher', 'like', 'location1', 'dont', 'wan', 'na', 'live', 'dump', 'like', 'location2']",Negative
"['live', 'location1', 'year', 'found', 'comfort', 'area']",Positive
"['love', 'location1', 'would', 'stay', 'id', 'abl', 'afford', 'rent', 'price', 'silli']",Negative
"['like', 'location1', 'definit', 'less', 'safe', 'kirbi', 'street']",Negative
"['nt', 'know', 'location2', 'location1', 'afford', 'properti', 'rent', 'buy']",Positive
"['nt', 'know', 'clanricard', 'garden', 'location1', 'pretti', 'safe', 'easi', 'get', 'place', 'via', 'tube']",Positive
"['nt', 'know', 'budget', 'location1', 'favourit', 'place', 'could', 'afford', 'would', 'live']",Negative
"['dont', 'know', 'location1', 'know', 'zone', '5', 'cost', 'fare']",Negative
"['dont', 'know', 'much', 'location1', 'apart', 'lot', 'tube', 'station', 'think', 'price', 'reflect']",Negative
"['dont', 'know', 'crime', 'figur', 'look', 'overal', 'crime', 'location1']",Positive
"['dont', 'like', 'location1', 'alway', 'ramo']",Negative
"['dont', 'live', 'location1', 'cant', 'afford']",Negative
"['dont', 'realli', 'know', 'area', 'read', 'onlin', 'location1', 'location2', 'bad', 'violent', 'area']",Negative
"['enjoy', 'live', 'location1', 'proper', 'mutlicultur', 'london', 'suburb']",Positive
"['felt', 'safest', 'location1', 'location2']",Positive
"['day', 'trip', 'location1', 'last', 'year', 'partner', 'see', 'black', 'face', 'day']",Negative
"['friend', 'live', 'location1', 'full', 'drug', 'dealer', 'stay', 'away', 'central', 'location1']",Negative
"['look', 'internet', 'seem', 'area', 'unsaf', 'like', 'location1']",Negative
"['live', '10', 'year', 'location1', 'never', 'wit', 'troubl']",Positive
"['live', 'location1', '25', 'year', 'one', 'safest', 'place', 'live']",Positive
"['live', 'location1', 'past', 'six', 'year', 'love']",Positive
"['live', 'location1', 'past', 'that', 'quit', 'nice', 'train', 'link']",Negative
"['live', 'location1', 'area', '5', 'year', 'troubl']",Positive
"['lot', 'mate', 'live', 'location1', 'cool', 'bar', 'lot', 'cultur', 'food', 'especi', 'indian']",Positive
"['met', 'load', 'peopl', 'dog', 'everi', 'journey', 'made', 'fill', 'dog', 'area', 'live', 'load', 'area', 'dog', 'take', 'one', 'annoy', 'person', 'leav', 'dog', 'outsid', 'location1', 'disrupt', 'everyon', 'els']",Negative
"['never', 'back', 'location1', 'absolut', 'horribl', 'area', 'wont', 'return', 'hurri']",Negative
"['idea', 'websit', 'help', 'find', 'answer', 'location1', 'good', 'access', 'london', 'via', 'train', 'buss', 'warn', 'safest', 'place', 'dont', 'go', 'round', 'flash', 'ya', 'cash', 'mobil', 'phone', 'e']",Negative
"['move', 'location1', 'havent', 'problem', 'either']",Positive
"['told', 'coupl', 'peopl', 'borough', 'location1', 'location2', 'best', 'combin', 'cheap', 'safe']",Positive
"['heard', 'location1', 'amaz', 'shop', 'especi', 'rockabillypunkindi', 'pinup', 'type', 'thing']",Positive
"['heard', 'location1', 'resident', 'fun', 'place', 'leav', 'fun', 'location2']",Negative
"['heard', 'location1', 'ok', 'problem', 'find', 'student', 'hostel', 'around']",Positive
"['honest', 'fear', 'walk', 'around', 'location1', 'time']",Positive
"['hope', 'could', 'tell', 'area', 'outskirt', 'london', 'location1', 'exampl', 'quieter', 'less', 'expens']",Positive
"['know', 'peopl', 'like', 'location1', 'use', 'like', 'go', 'univers']",Positive
"['know', 'someon', 'els', 'location1', 'one', 'expens', 'area', 'london', 'rob', 'knife', 'point', 'walk', '2', 'block']",Negative
"['know', 'part', 'location1', 'rumour', 'dodgi', 'discov', 'find', 'nice', 'street', 'fine', 'london', 'safe', 'larg', 'citi', 'go', 'location2', 'nt', 'exact', 'safest', 'part', 'worst', 'either']",Negative
"['like', 'location2', 'location1']",Positive
"['like', 'location1', 'location2']",Positive
"['like', 'location1', 'clean', 'over', 'popul', 'like', 'area', 'live']",Positive
"['like', 'location1']",Positive
"['like', 'leafi', 'location1']",Positive
"['like', 'mani', 'place', 'london', 'would', 'choos', 'somewher', 'like', 'location1', 'location2']",Positive
"['like', 'location1', 'view', 'page', 'mayb', 'help', 'good', 'lucki']",Positive
"['liv', 'tower', 'hamlet', 'location1', 'place', 'lot', 'violenc', 'happen', 'wiv', 'gang', 'e']",Negative
"['live', 'close', 'location1', 'location2', 'feel', 'perfect', 'safe']",Positive
"['live', 'sunni', 'location1', 'realli', 'need', 'car', 'get']",Positive
"['live', 'location1', 'believ', 'got', 'everyth', 'your', 'look']",Positive
"['live', 'location1', 'like', 'much']",Positive
"['live', 'location1', 'feel', 'quit', 'safe']",Positive
"['live', 'location1', 'great']",Positive
"['live', 'location1', 'moment', 'love', 'lot', 'foreign', 'peopl', 'choos', 'move']",Positive
"['live', 'location1', 'prepar', 'move', 'reluct', 'expens']",Negative
"['live', 'location1', 'location2', 'pretti', 'safe']",Positive
"['live', 'location1', 'north', 'quit', 'brilliant', 'want']",Positive
"['live', 'location1', 'n', 'crazi', 'crime', 'gun', 'knive', 'hoodi', 'chav']",Negative
"['live', 'location1', 'leafi', 'street', 'around', 'nice', '10', 'minut', 'walk', 'away', 'huge', 'estat', 'full', 'drug', 'dealer']",Negative
"['live', 'location1', 'love', 'much', 'central', 'hell', 'lot', 'busier', 'tourist']",Positive
"['live', 'location1', 'one', 'cheapest', 'part', 'london', 'cheapest']",Positive
"['live', 'location1', 'pit']",Negative
"['live', 'location1', 'hert', 'one', 'bed', 'flat', 'around', '700800', 'monthit', 'nice', 'area']",Positive
"['live', 'location1', 'wouldnt', 'advic', 'consid']",Negative
"['live', 'location1', 'best', 'place', 'london', 'far', 'concern']",Positive
"['live', 'location1', 'great']",Positive
"['live', 'location1', 'consid', 'bad', 'peopl', 'live', 'go', 'location2', 'night']",Negative
"['live', 'location1', 'consid', 'one', 'better', 'area', 'ive', 'mug', 'twice']",Negative
"['live', 'london', 'quit', 'happi', 'walk', 'around', 'location1', 'would', 'scare', 'walk', 'around', 'estat', 'location2']",Negative
"['live', 'london', 'hope', 'realis', 'location1', 'one', 'run', 'area', 'london', 'home', 'notori', 'estat', 'uk']",Negative
"['live', 'edg', 'location1', 'great', 'access', 'green', 'space', 'outdoor', 'swim', 'localindepend', 'shop', 'cafe', 'plus', 'general', 'nice', 'safe', 'neighbourhood']",Positive
"['live', 'slight', 'location1', 'sw', 'london', 'also', 'pretti', 'live', 'reason', 'number', 'shop', 'quit', 'nice', 'bar', 'restaur', 'bit', 'cheaper']",Negative
"['live', 'slight', 'location1', 'sw', 'london', 'also', 'pretti', 'live', 'reason', 'number', 'shop', 'quit', 'nice', 'bar', 'restaur', 'bit', 'cheaper', 'think', 'area']",Negative
"['live', 'work', 'poor', 'area', 'london', 'call', 'location1', 'fill', 'social', 'problem']",Negative
"['live', 'location1', 'life', 'bit', '22nd', 'birthday', 'incid']",Positive
"['live', 'location1', '12', 'year', 'never', 'felt', 'unsaf']",Positive
"['live', 'location1', 'coupl', 'year', 'abl', 'walk', 'central', 'london']",Positive
"['live', 'location1', 'four', 'year', 'worst', 'thing', 'public', 'transport', 'suck']",Negative
"['live', 'location1', 'yr', 'never', 'problem']",Positive
"['live', 'location1', 'six', 'year', 'without', 'problem', 'crime']",Positive
"['live', 'location1', 'year', 'year', 'bother']",Positive
"['live', 'london', '57', 'year', 'time', 'attack', 'posh', 'old', 'location1']",Negative
"['live', 'border', 'location1', 'location2', 'year', 'never', 'wit', 'becam', 'victim', 'sort', 'crime']",Positive
"['live', 'border', 'location2', 'location1', 'almost', '7', 'year', 'never', 'problem']",Positive
"['look', 'option', 'opt', 'location1', 'kent', 'end', 'main', 'green', 'rural', 'also', 'one', 'last', 'stop', 'fast', 'coast', 'train', 'get', 'london']",Positive
"['love', 'location1']",Positive
"['love', 'location1', 'great', 'place', 'spend', 'day', 'wander', 'around', 'shop', 'stall', 'end', 'end', 'buy', 'someth']",Positive
"['love', 'go', 'location1']",Positive
"['love', 'around', 'location1']",Positive
"['love', 'live', 'near', 'location2', 'location1']",Positive
"['love', 'visit', 'location1', 'imagin', 'would', 'great', 'place', 'live']",Positive
"['love', 'location1', 'live', 'good', 'shop', 'restaur', 'pub', 'location2', 'location1', 'excel', 'public', 'transport']",Positive
"['love', 'villag', 'thought', 'location1', 'beauti', 'especi', 'lake', 'took', '30', 'minut', 'get', 'location2', 'rd']",Positive
"['met', 'quit', 'often', 'spanish', 'speaker', 'location1', 'area']",Positive
"['must', 'say', 'though', 'want', 'realli', 'nice', 'south', 'thame', 'check', 'location2', 'location1']",Positive
"['live', 'location1', 'much', 'prefer']",Positive
"['live', 'location1', 'much', 'prefer', 'moment', 'live', 'location1']",Positive
"['live', 'location1', 'love', 'set', 'neighbour', 'sort', 'ethnic', 'background']",Positive
"['live', 'location1', 'month', 'realli', 'like', 'area']",Positive
"['particular', 'like', 'location1']",Positive
"['person', 'would', 'never', 'live', 'location2', 'location1', 'dirti']",Negative
"['prefer', 'gravadlax', 'assum', 'want', 'keep', 'kosher', 'location1', 'place', 'go', 'top', 'restaur']",Positive
"['rather', 'like', 'location1']",Positive
"['realli', 'nt', 'think', 'location1', 'good', 'comparison', 'though', 'location1', 'great', 'place', 'live']",Positive
"['realli', 'enjoy', 'live', 'location1', 'location2']",Positive
"['realli', 'like', 'location1', 'kind', 'area', 'expens']",Negative
"['realli', 'know', 'stay', 'away', 'location1', 'location2']",Negative
"['reccomend', 'look', 'somewher', 'location2', 'location1']",Positive
"['recent', 'move', 'location1', 'west', 'london', 'rent', 'high']",Positive
"['rent', 'decent', 'larg', '2', 'bed', 'flat', 'location1', 'decent', 'price']",Positive
"['say', 'location1', 'nt', 'best', 'place', 'location2', 'nice', 'quit', 'area']",Negative
"['also', 'mention', 'decemb', 'south', 'east', 'train', 'run', 'fast', 'servic', 'location1', 'st', 'pancra', 'intern']",Positive
"['spent', '18', 'month', 'live', 'location1', 'wasnt', 'safest', 'area']",Negative
"['spent', 'four', 'year', 'studi', 'live', 'work', 'location1', 'love', 'everi', 'minut']",Positive
"['stay', 'one', 'location1', 'tube', 'line', 'location2']",Positive
"['think', 'location1', 'even', 'location2', 'much', 'better']",Positive
"['think', 'location1', 'bad', 'area', 'probabl', 'less', 'rough', 'location1']",Positive
"['think', 'location1location2', 'great', 'area']",Positive
"['think', 'location2', 'better', 'im', 'prejud', 'location1', 'one', 'expens', 'area', 'london']",Negative
"['think', 'location2', 'ok', 'place', 'location1', 'nicest', 'area']",Positive
"['think', 'pretti', 'much', 'place', 'location1', 'safe', 'although', 'location2', 'sometim', 'bit', 'dodgi']",Negative
"['think', 'great', 'care', 'taken', 'location1', 'preserv', 'park', 'green', 'area']",Positive
"['think', 'location2location1', 'area', 'would', 'absolut', 'perfect']",Positive
"['think', 'best', 'area', 'london', 'live', 'cheap', 'safe', 'location1']",Positive
"['think', 'influenc', 'big', 'swath', 'northwest', 'location1', 'cover', 'sm1', 'endless', 'utilitarian', 'residenti', 'street', 'precious', 'green', 'space', 'natur', 'featur', 'enhanc', 'landscap']",Negative
"['think', 'youll', 'find', 'location1', 'lot', 'crime', 'location2']",Negative
"['use', 'live', 'location1', 'like']",Positive
"['use', 'live', 'location1', 'location2', 'problem']",Positive
"['use', 'live', 'location1', 'also', 'bad', 'reput', 'never', 'troubl', 'despit', 'come', 'home', 'alon', 'late', 'night', '12am']",Positive
"['use', 'live', 'road', 'location1', 'couldnt', 'afford', 'buy', 'live', 'north', 'london']",Negative
"['use', 'live', 'location1', 'road', 'honest', 'nicest', 'fun', 'place', 'ever']",Positive
"['usual', 'stay', 'location1', 'visit', 'london', 'extrem', 'expens']",Negative
"['alway', 'location1', 'area', 'go', 'pub', 'shop', 'walk', 'around', 'fun']",Positive
"['location1', 'weekend', 'part', 'around', 'gorgeous']",Positive
"['location1location2', 'area', 'summer', 'thought', 'look', 'like', 'perfect', 'place', 'live']",Positive
"['keen', 'location1']",Negative
"['told', 'location1', 'good']",Positive
"['work', 'location1', 'area', 'price', 'rang', 'consid', 'clapton']",Negative
"['would', 'definit', 'recommend', 'location1']",Positive
"['would', 'feel', 'less', 'safe', 'walk', 'around', 'location1', 'night', 'elsewher', 'lb', 'location2', 'relativelyspeak']",Negative
"['would', 'go', 'location1', 'though', 'afford']",Negative
"['would', 'said', 'location2', 'location1', 'obvious', 'nice', 'hard', 'afford']",Negative
"['would', 'like', 'live', 'location1', 'location2']",Positive
"['would', 'look', 'location1']",Positive
"['would', 'nt', 'say', 'location1', 'danger', 'exact', 'definit', 'higher', 'crime', 'rate', 'mani', 'area']",Negative
"['would', 'nt', 'want', 'live', 'either', 'location1', 'nice', 'hous', 'build', 'along', 'canal', 'olymp', 'forc', 'council', 'improv', 'matter']",Positive
"['would', 'feel', 'safe', 'walk', 'night', 'location1']",Negative
"['would', 'pick', 'location1']",Positive
"['would', 'prob', 'say', 'location1', 'nicer', 'location2', 'boxi']",Positive
"['would', 'put', 'good', 'word', 'location1', 'though']",Positive
"['would', 'recommend', 'location2', 'location1']",Positive
"['would', 'recommend', 'suburb', 'call', 'location1', 'thame', 'link', 'line', 'larg', 'underground', 'station', 'make', 'transport', 'conveni']",Positive
"['would', 'recommend', 'either', 'location1', 'location2', 'altern']",Positive
"['would', 'say', 'location1', 'afford', 'area', 'grab', '3', 'bed', 'flat', '250k']",Positive
"['would', 'say', 'location1', 'brondesburi', 'park', 'definit', 'ideal', 'place']",Positive
"['would', 'say', 'location1', 'expens']",Negative
"['would', 'say', 'location1', 'one', 'nicer', 'area', 'list', 'hous', 'realli', 'expens']",Negative
"['would', 'say', 'somewher', 'like', 'location1', 'location2']",Positive
"['would', 'suggest', 'location1']",Positive
"['would', 'suggest', 'location1', 'west', 'london']",Positive
"['would', 'suggest', 'location2', 'location1']",Positive
"['would', 'suggest', 'live', 'location1', 'pleasant', 'area']",Positive
"['would', 'suggest', 'consid', 'smaller', 'citi', 'like', 'location1', 'look', 'pictur', 'think', 'gorgeous']",Positive
"['would', 'suggest', 'best', 'place', 'live', 'location1', 'south', 'london']",Positive
"['would', 'tri', 'avoid', 'live', 'location2', 'location1', 'close', 'lot', 'council', 'estat', 'general']",Negative
"['wouldnt', 'live', 'location1']",Negative
"['wouldnt', 'live', 'location1', 'could', 'avoid']",Negative
"['wouldnt', 'want', 'live', 'council', 'estat', 'location1']",Negative
"['ive', 'west', 'part', 'read', 'location2location1', 'becom', 'popular', 'trendi', 'among', 'youth', 'isnt']",Positive
"['id', 'go', 'location1']",Positive
"['id', 'avoid', 'location1', 'location2', 'theyr', 'nice']",Negative
"['id', 'avoid', 'nearbi', 'location1', 'though']",Negative
"['id', 'certain', 'prefer', 'location1', 'location1']",Positive
"['id', 'go', 'central', 'location2', 'location1']",Positive
"['id', 'prefer', 'stay', 'close', 'possibl', 'major', 'location1', 'hub']",Positive
"['id', 'rather', 'live', 'location1']",Positive
"['id', 'rather', 'live', 'location1']",Positive
"['id', 'recommend', 'location1', 'abl', 'get', 'least', 'reason', 'size', 'studio', 'onebedroom', 'flat', 'price', 'around']",Positive
"['id', 'recommend', 'location1', 'particular', 'near', 'location1', 'feel', 'safe']",Positive
"['id', 'recommend', 'location1', 'location2']",Positive
"['id', 'say', 'location1', 'location2', 'would', 'best', 'area', 'within', 'easi', 'reach']",Positive
"['id', 'stay', 'away', 'location1', 'cost', 'transport', 'rubbish']",Negative
"['id', 'suggest', 'look', 'location2', 'location1', 'good', 'websit', 'gumtre']",Positive
"['ill', 'go', 'location1', 'particular', 'location2']",Positive
"['im', 'fan', 'location1', 'though']",Positive
"['im', 'touch', 'nice', 'famili', 'live', 'location1', 'zone', '4', 'london']",Negative
"['im', 'live', 'location1', 'moment', 'extrem', 'unhappi', 'area', 'bit', 'scari', 'night', 'need', 'move', 'asap']",Negative
"['im', 'live', 'location1', 'right', 'brother', 'sister', 'pretti', 'nice']",Positive
"['im', 'live', 'location1', 'yeah', 'safe', 'area', 'calm', 'enough', 'everywher', 'might', 'happen', 'run', 'bad', 'peopl']",Positive
"['im', 'mouniqu', 'im', '14', 'live', 'location1', 'london', 'depriv', 'area', 'high', 'crime', 'massiv', 'gang', 'around', 'caus', 'troubl']",Negative
"['im', 'readi', 'get', 'properti', 'ladder', 'location1', 'budget']",Negative
"['im', 'sorri', 'dear', 'want', 'afford', 'area', 'mention', 'look', 'area', 'like', 'location1']",Negative
"['im', 'use', 'live', 'bad', 'area', 'move', 'location1', 'amaz']",Positive
"['ive', 'alway', 'found', 'location1', 'feel', 'quit', 'safe', 'nearer', 'location2', 'feel', 'bit', 'less', 'secur']",Negative
"['ive', 'alway', 'like', 'location1', 'location2', 'meself', 'hon']",Positive
"['ive', 'alway', 'love', 'area', 'around', 'location1']",Positive
"['ive', 'recommend', 'stay', 'along', 'bayswat', 'road', 'around', 'location1', 'station', 'nicer', 'safer']",Positive
"['ive', 'heard', 'ex', 'work', 'mate', 'council', 'area', 'location1', 'nice', 'person', 'experi', 'though']",Negative
"['ive', 'heard', 'location2', 'location1', 'danger']",Negative
"['ive', 'learn', 'location1', 'home', 'luxiuri', 'wealth']",Negative
"['ive', 'live', 'location1', 'life', 'havent', 'mani', 'problem', 'location1', 'chang', 'much']",Positive
"['ive', 'spent', 'lot', 'time', 'location1', 'confirm', 'general', 'quit', 'depriv', 'area', 'certain', 'safe', 'dark']",Negative
"['money', 'option', 'could', 'hous', 'particular', 'place', 'would', 'say', 'location1']",Negative
"['id', 'love', 'live', 'location1', 'area', 'look', 'nice', 'clean', 'transport', 'great']",Positive
"['could', 'afford', 'buy', 'would', 'location1', 'one', 'expens', 'area', 'london', 'arent', 'lot', 'singl', 'peopl']",Negative
"['million', 'spare', 'id', 'love', 'buy', 'hous', 'location1']",Negative
"['want', 'near', 'centr', 'would', 'go', 'location1', 'east']",Positive
"['person', 'buy', 'properti', 'london', 'would', 'probabl', 'go', 'location1', 'great', 'area', 'alway', 'demand']",Positive
"['anyon', 'offer', 'place', 'location1', 'id', 'jump']",Positive
"['choos', 'two', 'would', 'definit', 'go', 'location1', 'though']",Positive
