text,sentiment
"['agre', 'answer', 'avoid', 'location1', 'area']",0
"['also', 'like', 'location1']",1
"['also', 'think', 'location2', 'location1', 'nice', 'safe', 'latter', 'bit', 'less', 'expens']",1
"['also', 'went', 'see', 'location1', 'bit', 'run', 'doesnt', 'look', 'nice', 'either']",1
"['also', 'went', 'see', 'flat', 'cheaper', 'area', 'location1', 'location2', 'biggest', 'dump', 'ive', 'ever', 'seen', 'ghettoy', 'feel']",0
"['alway', 'sing', 'prais', 'east', 'location1', 'great']",1
"['current', 'live', 'location1', 'need', 'buy', 'bigger', 'hous', 'famili', 'expand', 'cant', 'afford', 'buy', 'sn']",0
"['fan', 'location1']",0
"['presum', 'location1', 'mention', 'near', 'euston', 'overland', 'rail', 'station', 'central', 'london']",1
"['sure', 'enjoy', 'live', 'location1', 'live', 'adult', 'life', 'think', 'great', 'place', 'borough', 'location1', 'overal', 'nice', 'friend', 'area']",1
"['told', 'location1', 'lowest', 'council', 'tax', 'perhap', 'mean', 'servic', 'council', 'provid', 'good', 'borough']",0
"['cant', 'afford', 'live', 'somewher', 'like', 'location1', 'dont', 'wan', 'na', 'live', 'dump', 'like', 'location2']",0
"['live', 'location1', 'year', 'found', 'comfort', 'area']",1
"['love', 'location1', 'would', 'stay', 'id', 'abl', 'afford', 'rent', 'price', 'silli']",0
"['like', 'location1', 'definit', 'less', 'safe', 'kirbi', 'street']",0
"['nt', 'know', 'location2', 'location1', 'afford', 'properti', 'rent', 'buy']",1
"['nt', 'know', 'clanricard', 'garden', 'location1', 'pretti', 'safe', 'easi', 'get', 'place', 'via', 'tube']",1
"['nt', 'know', 'budget', 'location1', 'favourit', 'place', 'could', 'afford', 'would', 'live']",0
"['dont', 'know', 'location1', 'know', 'zone', '5', 'cost', 'fare']",0
"['dont', 'know', 'much', 'location1', 'apart', 'lot', 'tube', 'station', 'think', 'price', 'reflect']",0
"['dont', 'know', 'crime', 'figur', 'look', 'overal', 'crime', 'location1']",1
"['dont', 'like', 'location1', 'alway', 'ramo']",0
"['dont', 'live', 'location1', 'cant', 'afford']",0
"['dont', 'realli', 'know', 'area', 'read', 'onlin', 'location1', 'location2', 'bad', 'violent', 'area']",0
"['enjoy', 'live', 'location1', 'proper', 'mutlicultur', 'london', 'suburb']",1
"['felt', 'safest', 'location1', 'location2']",1
"['day', 'trip', 'location1', 'last', 'year', 'partner', 'see', 'black', 'face', 'day']",0
"['friend', 'live', 'location1', 'full', 'drug', 'dealer', 'stay', 'away', 'central', 'location1']",0
"['look', 'internet', 'seem', 'area', 'unsaf', 'like', 'location1']",0
"['live', '10', 'year', 'location1', 'never', 'wit', 'troubl']",1
"['live', 'location1', '25', 'year', 'one', 'safest', 'place', 'live']",1
"['live', 'location1', 'past', 'six', 'year', 'love']",1
"['live', 'location1', 'past', 'that', 'quit', 'nice', 'train', 'link']",0
"['live', 'location1', 'area', '5', 'year', 'troubl']",1
"['lot', 'mate', 'live', 'location1', 'cool', 'bar', 'lot', 'cultur', 'food', 'especi', 'indian']",1
"['met', 'load', 'peopl', 'dog', 'everi', 'journey', 'made', 'fill', 'dog', 'area', 'live', 'load', 'area', 'dog', 'take', 'one', 'annoy', 'person', 'leav', 'dog', 'outsid', 'location1', 'disrupt', 'everyon', 'els']",0
"['never', 'back', 'location1', 'absolut', 'horribl', 'area', 'wont', 'return', 'hurri']",0
"['idea', 'websit', 'help', 'find', 'answer', 'location1', 'good', 'access', 'london', 'via', 'train', 'buss', 'warn', 'safest', 'place', 'dont', 'go', 'round', 'flash', 'ya', 'cash', 'mobil', 'phone', 'e']",0
"['move', 'location1', 'havent', 'problem', 'either']",1
"['told', 'coupl', 'peopl', 'borough', 'location1', 'location2', 'best', 'combin', 'cheap', 'safe']",1
"['heard', 'location1', 'amaz', 'shop', 'especi', 'rockabillypunkindi', 'pinup', 'type', 'thing']",1
"['heard', 'location1', 'resident', 'fun', 'place', 'leav', 'fun', 'location2']",0
"['heard', 'location1', 'ok', 'problem', 'find', 'student', 'hostel', 'around']",1
"['honest', 'fear', 'walk', 'around', 'location1', 'time']",1
"['hope', 'could', 'tell', 'area', 'outskirt', 'london', 'location1', 'exampl', 'quieter', 'less', 'expens']",1
"['know', 'peopl', 'like', 'location1', 'use', 'like', 'go', 'univers']",1
"['know', 'someon', 'els', 'location1', 'one', 'expens', 'area', 'london', 'rob', 'knife', 'point', 'walk', '2', 'block']",0
"['know', 'part', 'location1', 'rumour', 'dodgi', 'discov', 'find', 'nice', 'street', 'fine', 'london', 'safe', 'larg', 'citi', 'go', 'location2', 'nt', 'exact', 'safest', 'part', 'worst', 'either']",0
"['like', 'location2', 'location1']",1
"['like', 'location1', 'location2']",1
"['like', 'location1', 'clean', 'over', 'popul', 'like', 'area', 'live']",1
"['like', 'location1']",1
"['like', 'leafi', 'location1']",1
"['like', 'mani', 'place', 'london', 'would', 'choos', 'somewher', 'like', 'location1', 'location2']",1
"['like', 'location1', 'view', 'page', 'mayb', 'help', 'good', 'lucki']",1
"['liv', 'tower', 'hamlet', 'location1', 'place', 'lot', 'violenc', 'happen', 'wiv', 'gang', 'e']",0
"['live', 'close', 'location1', 'location2', 'feel', 'perfect', 'safe']",1
"['live', 'sunni', 'location1', 'realli', 'need', 'car', 'get']",1
"['live', 'location1', 'believ', 'got', 'everyth', 'your', 'look']",1
"['live', 'location1', 'like', 'much']",1
"['live', 'location1', 'feel', 'quit', 'safe']",1
"['live', 'location1', 'great']",1
"['live', 'location1', 'moment', 'love', 'lot', 'foreign', 'peopl', 'choos', 'move']",1
"['live', 'location1', 'prepar', 'move', 'reluct', 'expens']",0
"['live', 'location1', 'location2', 'pretti', 'safe']",1
"['live', 'location1', 'north', 'quit', 'brilliant', 'want']",1
"['live', 'location1', 'n', 'crazi', 'crime', 'gun', 'knive', 'hoodi', 'chav']",0
"['live', 'location1', 'leafi', 'street', 'around', 'nice', '10', 'minut', 'walk', 'away', 'huge', 'estat', 'full', 'drug', 'dealer']",0
"['live', 'location1', 'love', 'much', 'central', 'hell', 'lot', 'busier', 'tourist']",1
"['live', 'location1', 'one', 'cheapest', 'part', 'london', 'cheapest']",1
"['live', 'location1', 'pit']",0
"['live', 'location1', 'hert', 'one', 'bed', 'flat', 'around', '700800', 'monthit', 'nice', 'area']",1
"['live', 'location1', 'wouldnt', 'advic', 'consid']",0
"['live', 'location1', 'best', 'place', 'london', 'far', 'concern']",1
"['live', 'location1', 'great']",1
"['live', 'location1', 'consid', 'bad', 'peopl', 'live', 'go', 'location2', 'night']",0
"['live', 'location1', 'consid', 'one', 'better', 'area', 'ive', 'mug', 'twice']",0
"['live', 'london', 'quit', 'happi', 'walk', 'around', 'location1', 'would', 'scare', 'walk', 'around', 'estat', 'location2']",0
"['live', 'london', 'hope', 'realis', 'location1', 'one', 'run', 'area', 'london', 'home', 'notori', 'estat', 'uk']",0
"['live', 'edg', 'location1', 'great', 'access', 'green', 'space', 'outdoor', 'swim', 'localindepend', 'shop', 'cafe', 'plus', 'general', 'nice', 'safe', 'neighbourhood']",1
"['live', 'slight', 'location1', 'sw', 'london', 'also', 'pretti', 'live', 'reason', 'number', 'shop', 'quit', 'nice', 'bar', 'restaur', 'bit', 'cheaper']",0
"['live', 'slight', 'location1', 'sw', 'london', 'also', 'pretti', 'live', 'reason', 'number', 'shop', 'quit', 'nice', 'bar', 'restaur', 'bit', 'cheaper', 'think', 'area']",0
"['live', 'work', 'poor', 'area', 'london', 'call', 'location1', 'fill', 'social', 'problem']",0
"['live', 'location1', 'life', 'bit', '22nd', 'birthday', 'incid']",1
"['live', 'location1', '12', 'year', 'never', 'felt', 'unsaf']",1
"['live', 'location1', 'coupl', 'year', 'abl', 'walk', 'central', 'london']",1
"['live', 'location1', 'four', 'year', 'worst', 'thing', 'public', 'transport', 'suck']",0
"['live', 'location1', 'yr', 'never', 'problem']",1
"['live', 'location1', 'six', 'year', 'without', 'problem', 'crime']",1
"['live', 'location1', 'year', 'year', 'bother']",1
"['live', 'london', '57', 'year', 'time', 'attack', 'posh', 'old', 'location1']",0
"['live', 'border', 'location1', 'location2', 'year', 'never', 'wit', 'becam', 'victim', 'sort', 'crime']",1
"['live', 'border', 'location2', 'location1', 'almost', '7', 'year', 'never', 'problem']",1
"['look', 'option', 'opt', 'location1', 'kent', 'end', 'main', 'green', 'rural', 'also', 'one', 'last', 'stop', 'fast', 'coast', 'train', 'get', 'london']",1
"['love', 'location1']",1
"['love', 'location1', 'great', 'place', 'spend', 'day', 'wander', 'around', 'shop', 'stall', 'end', 'end', 'buy', 'someth']",1
"['love', 'go', 'location1']",1
"['love', 'around', 'location1']",1
"['love', 'live', 'near', 'location2', 'location1']",1
"['love', 'visit', 'location1', 'imagin', 'would', 'great', 'place', 'live']",1
"['love', 'location1', 'live', 'good', 'shop', 'restaur', 'pub', 'location2', 'location1', 'excel', 'public', 'transport']",1
"['love', 'villag', 'thought', 'location1', 'beauti', 'especi', 'lake', 'took', '30', 'minut', 'get', 'location2', 'rd']",1
"['met', 'quit', 'often', 'spanish', 'speaker', 'location1', 'area']",1
"['must', 'say', 'though', 'want', 'realli', 'nice', 'south', 'thame', 'check', 'location2', 'location1']",1
"['live', 'location1', 'much', 'prefer']",1
"['live', 'location1', 'much', 'prefer', 'moment', 'live', 'location1']",1
"['live', 'location1', 'love', 'set', 'neighbour', 'sort', 'ethnic', 'background']",1
"['live', 'location1', 'month', 'realli', 'like', 'area']",1
"['particular', 'like', 'location1']",1
"['person', 'would', 'never', 'live', 'location2', 'location1', 'dirti']",0
"['prefer', 'gravadlax', 'assum', 'want', 'keep', 'kosher', 'location1', 'place', 'go', 'top', 'restaur']",1
"['rather', 'like', 'location1']",1
"['realli', 'nt', 'think', 'location1', 'good', 'comparison', 'though', 'location1', 'great', 'place', 'live']",1
"['realli', 'enjoy', 'live', 'location1', 'location2']",1
"['realli', 'like', 'location1', 'kind', 'area', 'expens']",0
"['realli', 'know', 'stay', 'away', 'location1', 'location2']",0
"['reccomend', 'look', 'somewher', 'location2', 'location1']",1
"['recent', 'move', 'location1', 'west', 'london', 'rent', 'high']",1
"['rent', 'decent', 'larg', '2', 'bed', 'flat', 'location1', 'decent', 'price']",1
"['say', 'location1', 'nt', 'best', 'place', 'location2', 'nice', 'quit', 'area']",0
"['also', 'mention', 'decemb', 'south', 'east', 'train', 'run', 'fast', 'servic', 'location1', 'st', 'pancra', 'intern']",1
"['spent', '18', 'month', 'live', 'location1', 'wasnt', 'safest', 'area']",0
"['spent', 'four', 'year', 'studi', 'live', 'work', 'location1', 'love', 'everi', 'minut']",1
"['stay', 'one', 'location1', 'tube', 'line', 'location2']",1
"['think', 'location1', 'even', 'location2', 'much', 'better']",1
"['think', 'location1', 'bad', 'area', 'probabl', 'less', 'rough', 'location1']",1
"['think', 'location1location2', 'great', 'area']",1
"['think', 'location2', 'better', 'im', 'prejud', 'location1', 'one', 'expens', 'area', 'london']",0
"['think', 'location2', 'ok', 'place', 'location1', 'nicest', 'area']",1
"['think', 'pretti', 'much', 'place', 'location1', 'safe', 'although', 'location2', 'sometim', 'bit', 'dodgi']",0
"['think', 'great', 'care', 'taken', 'location1', 'preserv', 'park', 'green', 'area']",1
"['think', 'location2location1', 'area', 'would', 'absolut', 'perfect']",1
"['think', 'best', 'area', 'london', 'live', 'cheap', 'safe', 'location1']",1
"['think', 'influenc', 'big', 'swath', 'northwest', 'location1', 'cover', 'sm1', 'endless', 'utilitarian', 'residenti', 'street', 'precious', 'green', 'space', 'natur', 'featur', 'enhanc', 'landscap']",0
"['think', 'youll', 'find', 'location1', 'lot', 'crime', 'location2']",0
"['use', 'live', 'location1', 'like']",1
"['use', 'live', 'location1', 'location2', 'problem']",1
"['use', 'live', 'location1', 'also', 'bad', 'reput', 'never', 'troubl', 'despit', 'come', 'home', 'alon', 'late', 'night', '12am']",1
"['use', 'live', 'road', 'location1', 'couldnt', 'afford', 'buy', 'live', 'north', 'london']",0
"['use', 'live', 'location1', 'road', 'honest', 'nicest', 'fun', 'place', 'ever']",1
"['usual', 'stay', 'location1', 'visit', 'london', 'extrem', 'expens']",0
"['alway', 'location1', 'area', 'go', 'pub', 'shop', 'walk', 'around', 'fun']",1
"['location1', 'weekend', 'part', 'around', 'gorgeous']",1
"['location1location2', 'area', 'summer', 'thought', 'look', 'like', 'perfect', 'place', 'live']",1
"['keen', 'location1']",0
"['told', 'location1', 'good']",1
"['work', 'location1', 'area', 'price', 'rang', 'consid', 'clapton']",0
"['would', 'definit', 'recommend', 'location1']",1
"['would', 'feel', 'less', 'safe', 'walk', 'around', 'location1', 'night', 'elsewher', 'lb', 'location2', 'relativelyspeak']",0
"['would', 'go', 'location1', 'though', 'afford']",0
"['would', 'said', 'location2', 'location1', 'obvious', 'nice', 'hard', 'afford']",0
"['would', 'like', 'live', 'location1', 'location2']",1
"['would', 'look', 'location1']",1
"['would', 'nt', 'say', 'location1', 'danger', 'exact', 'definit', 'higher', 'crime', 'rate', 'mani', 'area']",0
"['would', 'nt', 'want', 'live', 'either', 'location1', 'nice', 'hous', 'build', 'along', 'canal', 'olymp', 'forc', 'council', 'improv', 'matter']",1
"['would', 'feel', 'safe', 'walk', 'night', 'location1']",0
"['would', 'pick', 'location1']",1
"['would', 'prob', 'say', 'location1', 'nicer', 'location2', 'boxi']",1
"['would', 'put', 'good', 'word', 'location1', 'though']",1
"['would', 'recommend', 'location2', 'location1']",1
"['would', 'recommend', 'suburb', 'call', 'location1', 'thame', 'link', 'line', 'larg', 'underground', 'station', 'make', 'transport', 'conveni']",1
"['would', 'recommend', 'either', 'location1', 'location2', 'altern']",1
"['would', 'say', 'location1', 'afford', 'area', 'grab', '3', 'bed', 'flat', '250k']",1
"['would', 'say', 'location1', 'brondesburi', 'park', 'definit', 'ideal', 'place']",1
"['would', 'say', 'location1', 'expens']",0
"['would', 'say', 'location1', 'one', 'nicer', 'area', 'list', 'hous', 'realli', 'expens']",0
"['would', 'say', 'somewher', 'like', 'location1', 'location2']",1
"['would', 'suggest', 'location1']",1
"['would', 'suggest', 'location1', 'west', 'london']",1
"['would', 'suggest', 'location2', 'location1']",1
"['would', 'suggest', 'live', 'location1', 'pleasant', 'area']",1
"['would', 'suggest', 'consid', 'smaller', 'citi', 'like', 'location1', 'look', 'pictur', 'think', 'gorgeous']",1
"['would', 'suggest', 'best', 'place', 'live', 'location1', 'south', 'london']",1
"['would', 'tri', 'avoid', 'live', 'location2', 'location1', 'close', 'lot', 'council', 'estat', 'general']",0
"['wouldnt', 'live', 'location1']",0
"['wouldnt', 'live', 'location1', 'could', 'avoid']",0
"['wouldnt', 'want', 'live', 'council', 'estat', 'location1']",0
"['ive', 'west', 'part', 'read', 'location2location1', 'becom', 'popular', 'trendi', 'among', 'youth', 'isnt']",1
"['id', 'go', 'location1']",1
"['id', 'avoid', 'location1', 'location2', 'theyr', 'nice']",0
"['id', 'avoid', 'nearbi', 'location1', 'though']",0
"['id', 'certain', 'prefer', 'location1', 'location1']",1
"['id', 'go', 'central', 'location2', 'location1']",1
"['id', 'prefer', 'stay', 'close', 'possibl', 'major', 'location1', 'hub']",1
"['id', 'rather', 'live', 'location1']",1
"['id', 'rather', 'live', 'location1']",1
"['id', 'recommend', 'location1', 'abl', 'get', 'least', 'reason', 'size', 'studio', 'onebedroom', 'flat', 'price', 'around']",1
"['id', 'recommend', 'location1', 'particular', 'near', 'location1', 'feel', 'safe']",1
"['id', 'recommend', 'location1', 'location2']",1
"['id', 'say', 'location1', 'location2', 'would', 'best', 'area', 'within', 'easi', 'reach']",1
"['id', 'stay', 'away', 'location1', 'cost', 'transport', 'rubbish']",0
"['id', 'suggest', 'look', 'location2', 'location1', 'good', 'websit', 'gumtre']",1
"['ill', 'go', 'location1', 'particular', 'location2']",1
"['im', 'fan', 'location1', 'though']",1
"['im', 'touch', 'nice', 'famili', 'live', 'location1', 'zone', '4', 'london']",0
"['im', 'live', 'location1', 'moment', 'extrem', 'unhappi', 'area', 'bit', 'scari', 'night', 'need', 'move', 'asap']",0
"['im', 'live', 'location1', 'right', 'brother', 'sister', 'pretti', 'nice']",1
"['im', 'live', 'location1', 'yeah', 'safe', 'area', 'calm', 'enough', 'everywher', 'might', 'happen', 'run', 'bad', 'peopl']",1
"['im', 'mouniqu', 'im', '14', 'live', 'location1', 'london', 'depriv', 'area', 'high', 'crime', 'massiv', 'gang', 'around', 'caus', 'troubl']",0
"['im', 'readi', 'get', 'properti', 'ladder', 'location1', 'budget']",0
"['im', 'sorri', 'dear', 'want', 'afford', 'area', 'mention', 'look', 'area', 'like', 'location1']",0
"['im', 'use', 'live', 'bad', 'area', 'move', 'location1', 'amaz']",1
"['ive', 'alway', 'found', 'location1', 'feel', 'quit', 'safe', 'nearer', 'location2', 'feel', 'bit', 'less', 'secur']",0
"['ive', 'alway', 'like', 'location1', 'location2', 'meself', 'hon']",1
"['ive', 'alway', 'love', 'area', 'around', 'location1']",1
"['ive', 'recommend', 'stay', 'along', 'bayswat', 'road', 'around', 'location1', 'station', 'nicer', 'safer']",1
"['ive', 'heard', 'ex', 'work', 'mate', 'council', 'area', 'location1', 'nice', 'person', 'experi', 'though']",0
"['ive', 'heard', 'location2', 'location1', 'danger']",0
"['ive', 'learn', 'location1', 'home', 'luxiuri', 'wealth']",0
"['ive', 'live', 'location1', 'life', 'havent', 'mani', 'problem', 'location1', 'chang', 'much']",1
"['ive', 'spent', 'lot', 'time', 'location1', 'confirm', 'general', 'quit', 'depriv', 'area', 'certain', 'safe', 'dark']",0
"['money', 'option', 'could', 'hous', 'particular', 'place', 'would', 'say', 'location1']",0
"['id', 'love', 'live', 'location1', 'area', 'look', 'nice', 'clean', 'transport', 'great']",1
"['could', 'afford', 'buy', 'would', 'location1', 'one', 'expens', 'area', 'london', 'arent', 'lot', 'singl', 'peopl']",0
"['million', 'spare', 'id', 'love', 'buy', 'hous', 'location1']",0
"['want', 'near', 'centr', 'would', 'go', 'location1', 'east']",1
"['person', 'buy', 'properti', 'london', 'would', 'probabl', 'go', 'location1', 'great', 'area', 'alway', 'demand']",1
"['anyon', 'offer', 'place', 'location1', 'id', 'jump']",1
"['choos', 'two', 'would', 'definit', 'go', 'location1', 'though']",1
"['lifestyl', 'want', 'afford', 'location1', 'popular', 'young', 'trendi', 'work', 'crowd', 'main', 'media', 'type', 'lot', 'nice', 'bar', 'restaur', 'organ', 'bakeri', 'like']",1
"['nt', 'expens', 'location1', 'would', 'good', 'bet', 'well']",1
"['central', 'location1', 'your', 'rich']",0
"['take', 'dlr', 'location1', 'enjoy', 'big', 'shop', 'mall']",1
"['young', 'male', 'drugdeal', 'take', 'part', 'occasion', 'heist', 'yes', 'location1', 'could', 'danger']",0
"['averag', 'person', 'wont', 'abl', 'afford', 'live', 'right', 'near', 'location2', 'location1']",0
"['end', 'adjoin', 'location2', 'location1', 'right']",1
"['interest', 'monarchi', 'trap', 'power', 'location1', 'place']",0
"['look', 'somewher', 'bit', 'quieter', 'tri', 'location1', 'somewher', 'like']",1
"['bother', 'traintub', 'station', 'could', 'tri', 'location1']",0
"['plan', 'go', 'much', 'even', 'location1', 'would', 'ok']",0
"['main', 'location1', 'may', 'noisi']",0
"['rich', 'might', 'live', 'location1']",0
"['think', 'north', 'perhap', 'look', 'location1']",1
"['young', 'want', 'nightlif', 'live', 'area', 'location1', 'good']",1
"['afford', 'move', 'somewher', 'better', 'location1', 'location2']",0
"['afford', 'live', 'location1', 'go']",0
"['come', 'london', 'major', 'tourist', 'attract', 'base', 'location1']",1
"['consid', 'live', 'bengal', 'asian', 'location1', 'good']",1
"['dont', 'lot', 'budget', 'could', 'flat', 'share', 'location1', 'quit', 'expens']",0
"['end', 'sure', 'check', 'location1', 'market', 'like', 'vintag', 'small', 'design', 'handmad', 'stuff', 'especi', 'cloth']",1
"['go', 'littl', 'west', 'location1', 'location2', 'still', 'near', 'central', 'area', 'presum', 'pay', 'litll', 'less', 'chk', 'berlin']",1
"['go', 'tube', 'west', 'location1', 'nice']",1
"['littl', 'money', 'look', 'location1', 'location2']",0
"['load', 'money', 'location1', 'beauti', 'expens', 'depend', 'budget', 'location1', 'one', 'poshest']",0
"['like', 'london', 'live', 'want', 'near', 'centr', 'london', 'location1', 'good', 'choic']",1
"['look', 'map', 'location1', 'general', 'cheaper', 'live', 'location1']",1
"['must', 'live', 'london', 'would', 'suggest', 'location1', 'far', 'life']",1
"['need', 'commut', 'london', 'daili', 'basi', 'location1', 'end', 'district', 'line', 'decent', 'area']",1
"['realli', 'want', 'action', 'could', 'even', 'live', 'location1', 'kind', 'money']",0
"['scoot', 'across', 'littl', 'way', 'location1', 'nice', 'location2', 'pretti', 'rough']",0
"['want', 'bit', 'better', 'qualiti', 'life', 'consid', 'location1', 'location2', 'nicest', 'opinion']",1
"['want', 'nice', 'peac', 'area', 'live', 'would', 'suggest', 'location1']",1
"['want', 'place', 'near', 'centr', 'that', 'fair', 'cheap', 'tri', 'location1']",1
"['want', 'proper', 'genuin', 'street', 'market', 'visit', 'location1', 'market', 'near', 'ladbrok', 'grove', 'saturday']",1
"['want', 'cheaper', 'head', 'toward', 'location2', 'location1', 'cheaper', 'would', 'conveni', 'travelwis', 'london']",1
"['want', 'lot', 'clubsbar', 'one', 'place', 'would', 'suggest', 'location1']",1
"['want', 'posh', 'near', 'location2', 'go', 'location1']",0
"['want', 'slight', 'nicer', 'look', 'home', 'location1']",1
"['want', 'someth', 'cheaper', 'look', 'location2', 'location1']",1
"['want', 'somewher', 'funkier', 'trendier', 'location1']",1
"['want', 'take', 'risk', 'walk', 'around', 'location1istan', 'e']",0
"['go', 'somewher', 'like', 'location1', 'would', 'long', 'commut', 'london']",0
"['your', 'interest', 'music', 'journal', 'nightlif', 'somewher', 'like', 'location1', 'location2', 'place']",1
"['your', 'look', 'buy', 'flat', 'location1', 'bring', 'lot', 'money']",0
"['budget', 'wont', 'stretch', 'could', 'tri', 'bit', 'road', 'location1']",1
"['poor', 'cant', 'live', 'location1', 'without', 'pay', 'hell', 'lot', 'one', 'tini', 'bedroom']",0
"['location1', 'youv', 'got', 'big', 'three', 'vanda', 'natur', 'histori', 'museum', 'scienc', 'museum']",1
"['location2', 'location1', 'nice', 'street']",1
"['west', 'london', 'area', 'location2', 'location1', 'nicelot', 'green', 'space', 'nice', 'hous', 'good', 'transport', 'link', 'expens']",0
"['contrast', 'location1', 'love', 'leafi', 'extrem', 'high', 'sought', 'hous', 'price', 'roof']",0
"['fact', 'cant', 'think', 'better', 'fo', 'lo', 'live', 'location1']",1
"['fact', 'ive', 'never', 'even', 'seen', 'fight', 'street', 'location1', 'go', 'time', 'week']",1
"['fact', 'location1', 'location2', 'two', 'cheapest', 'london', 'borough']",1
"['fact', 'peopl', 'know', 'mug', 'two', 'peopl', 'live', 'location1', 'one', 'expens', 'area', 'london', 'location2', 'anoth', 'ridicul', 'expens', 'area']",0
"['general', 'location1', 'good', 'choic', 'research', 'might', 'abl', 'find', 'good', 'hous', 'share', '1', 'bed', 'flat', 'decent', 'rental', 'price']",1
"['live', 'work', 'location1', 'say', 'im', 'pretti', 'happi', 'live', 'howev', 'live', 'right', 'river']",1
"['first', 'year', 'live', 'location2location1', 'definit', 'safe', 'central', 'area', 'relat', 'afford']",1
"['inner', 'suburb', 'like', 'location1', 'location2', 'also', 'worth', 'consid', 'especi', 'plan', 'go', 'night', 'want', 'taxi', 'ride', 'home', 'wo', 'nt', 'cost', 'fortun']",1
"['location1', 'poor', 'multicultur', 'area']",0
"['nice', 'local', 'pretti', 'much', 'match', 'descript', 'look', 'probabl', 'find', 'place', 'round', 'suitabl', 'expens', 'location1', 'okay']",1
"['actual', 'quit', 'good', 'location1', 'desir', 'area', 'amaz', 'afford', 'live', 'student']",0
"['similar', 'lb', 'location2', 'opposit', 'side', 'honest', 'location1', 'nt', 'safest', 'place', 'world', 'nt', 'get', 'nicer', 'south']",0
"['true', 'upmarket', 'area', 'london', 'location1', 'right', 'mix', 'rough', 'smooth']",1
"['also', 'depend', 'far', 'need', 'travel', 'work', 'much', 'issu', 'london', 'location1', 'undoubt', 'nicest', 'area', 'im', 'prob', 'bit', 'bias']",1
"['boost', 'excit', 'thing', 'like', 'royal', 'observatori', 'roll', 'slope', 'tenni', 'court', 'deer', 'enclosur', 'etc', 'like', 'park', 'fond', 'recreat', 'location1', 'definit', 'right', 'place']",1
"['depend', 'mean', 'bad', 'even', 'location2', 'location1', 'area', 'wari', 'night', 'safeti', 'reason']",0
"['nt', 'matter', 'side', 'location1', 'safe', 'go', 'school', 'ive', 'never', 'problem', 'location1']",1
"['larg', 'jewish', 'communiti', 'go', 'toward', 'location1', 'plenti', 'matzo', 'salt', 'beef', 'bagel']",1
"['main', 'muslim', 'immigr', 'location1', 'live']",1
"['ok', 'honest', 'location1', 'got', 'lot', 'better', 'use', 'realli', 'clean', 'act']",1
"['big', 'place', 'location1', 'cost', 'location1']",0
"['work', 'location1', 'great', 'bar', 'shop', 'cafe', 'restaur', 'etc', 'realli', 'easi', 'commut', 'place', 'central', 'london']",1
"['also', 'got', 'excel', 'transport', 'infrastructur', 'connect', 'location1', 'central', 'london']",1
"['close', 'everyth', '5', 'differ', 'tube', 'line', 'converg', 'location1', 'station']",1
"['shop', 'area', 'location1', 'full', 'interest', 'shop', 'restaur']",1
"['go', 'walk', 'around', 'lake', 'location2', 'location1', 'made', 'think', 'perfect', 'place', 'live']",1
"['live', 'location1', 'mean', 'automat', 'becom', 'victim', 'crime']",1
"['look', 'briefli', 'show', 'closer', 'centr', 'danger', 'area', 'location1', 'crime']",0
"['stay', 'away', 'location1location2', 'lane']",0
"['stay', 'away', 'location1location2']",0
"['stay', 'away', 'location2', 'location1', 'gang', 'crime', 'capit']",0
"['know', 'peopl', 'location1', 'afford', 'decent', 'close', 'decent', 'place']",1
"['lb', 'location1', 'closer', 'centr']",1
"['location1', 'lot', 'market', 'stall', 'sell', 'alternativepunkgoth', 'stuff']",1
"['location1', 'say', 'expens']",0
"['location1', 'relat', 'safe', 'pleasant', 'close', 'countri', 'larg', 'forest', 'call', 'location2']",1
"['location1', 'location2', 'love']",1
"['location1', 'dark', 'night', 'safe']",0
"['location1', 'comparison', 'surrey', 'postcod', 'option', 'afford']",1
"['location1', 'lot', 'nice', 'shop', 'restaur']",1
"['location1', 'soul', 'proper', 'shop']",0
"['location1', 'also', 'area', 'might', 'lucki', 'enough', 'find', 'two', 'two', 'half', 'bedroom', 'flat', 'price', 'rang']",1
"['location1', 'get', 'better']",1
"['location1', 'noth', 'special']",0
"['location1', 'offer', 'best', 'term', 'valu', 'money', 'location2', 'expens']",0
"['location1', 'tube', 'station', 'bad', 'friend', 'stab']",0
"['location1', 'br3', 'nice', 'suburb', 'most', 'safe', 'clean', 'nice', 'park', 'good', 'train', 'link', 'might', 'well', 'find', 'someth', 'price', 'rang']",1
"['location1', 'sw18', 'anoth', 'ok', 'area', 'b']",1
"['location1', 'sw4', 'good', 'rang', 'restaur', '3', 'tube', 'station', 'good', 'rail', 'bus', 'link', 'lot', 'pub']",1
"['location1', 'main', 'e14', 'smart', 'comfort', 'long', 'way', 'everywher', 'total', 'dead', 'night']",0
"['location1', 'n1', 'n2', 'nice', 'area', 'easi', 'link', 'get', 'central', 'london', 'expens', 'either']",1
"['location1', 'grew', 'okay', 'place', 'live', 'got', 'larg', 'portuges', 'communiti']",1
"['location1', 'love']",1
"['location1', 'locat', 'south', 'west', 'expens', 'area', 'location2', 'locat', 'central', 'beauti', 'expens', 'suburb']",0
"['location1', 'locat', 'west', 'fair', 'way', 'central', 'london', 'nice', 'suburb', 'bar', 'pub']",0
